proportion,n,coverage rate,avg length,method,F1 score
0.7,200,0.75,11.480377614563224,Data splitting,0.0
0.7,200,0.75,5.9862828354587485,Naive,0.0
0.7,200,0.8333333333333334,13.795747629694823,MLE,0.8
0.7,200,0.875,15.597566721301122,Data splitting,0.5
0.7,200,0.9166666666666666,8.444803803721046,Naive,0.8
0.7,200,0.75,10.3831356696536,MLE,0.6666666666666666
0.7,200,1.0,11.617496079483566,Data splitting,0.6666666666666666
0.7,200,0.75,6.130939183105419,Naive,0.6666666666666666
0.7,200,1.0,12.465849123208631,MLE,0.5
0.7,200,1.0,14.678785041509858,Data splitting,0.5
0.7,200,0.75,6.017269260660471,Naive,0.6666666666666666
0.7,200,0.5833333333333334,13.093208581497358,MLE,0.4
0.7,200,0.5,15.911586782390323,Data splitting,0.5
0.7,200,0.75,7.433850795881443,Naive,0.5
0.7,200,0.9166666666666666,13.222824259927059,MLE,0.4
0.7,200,0.75,20.50052426312963,Data splitting,0.4
0.7,200,0.8333333333333334,8.41503246038961,Naive,0.4
0.7,200,1.0,13.61236789506367,MLE,0.8
0.7,200,0.875,15.541221565038583,Data splitting,0.5
0.7,200,0.5,6.048687609975103,Naive,0.6666666666666666
0.7,200,0.75,10.58721556004853,MLE,0.0
0.7,200,1.0,14.40672348859034,Data splitting,0.5
0.7,200,1.0,5.990350150412957,Naive,0.0
0.7,200,0.75,10.587208201714715,MLE,0.6666666666666666
0.7,200,1.0,15.594569203844111,Data splitting,0.4
0.7,200,0.875,7.24181892194609,Naive,0.5
0.7,200,0.9166666666666666,14.271929069553407,MLE,0.4
0.7,200,1.0,14.233304274298208,Data splitting,0.5
0.7,200,0.75,5.948953785839992,Naive,0.6666666666666666
0.7,200,0.9166666666666666,13.568215792970584,MLE,0.8
0.7,200,1.0,11.528418014366444,Data splitting,0.6666666666666666
0.7,200,1.0,7.586709565238292,Naive,1.0
0.7,200,0.875,12.690250598555627,MLE,0.5
0.7,200,0.7,26.379007550642378,Data splitting,0.5714285714285715
0.7,200,0.75,5.971883629446367,Naive,0.0
0.7,200,1.0,13.406849190390039,MLE,0.8
0.7,200,0.875,20.51678056800551,Data splitting,0.6666666666666666
0.7,200,0.75,6.030335525423282,Naive,0.6666666666666666
0.7,200,1.0,10.147348528205155,MLE,0.6666666666666666
0.7,200,0.75,17.947739573258193,Data splitting,0.5
0.7,200,0.75,7.265394466390443,Naive,0.5
0.7,200,1.0,10.373946257111529,MLE,0.0
0.7,200,1.0,14.676129958119443,Data splitting,0.5
0.7,200,0.75,5.984572078150641,Naive,0.0
0.7,200,1.0,12.636407950148872,MLE,0.0
0.7,200,1.0,15.51346715324573,Data splitting,0.0
0.7,200,0.875,7.552437868058211,Naive,0.0
0.7,200,0.8333333333333334,12.994368778481425,MLE,0.0
0.7,200,1.0,14.769021489798423,Data splitting,0.0
0.7,200,0.75,8.053379176682052,Naive,0.0
0.7,200,1.0,10.135405823803477,MLE,0.0
0.7,200,1.0,14.409135419044164,Data splitting,0.5
0.7,200,0.5,6.096086530640033,Naive,0.0
0.7,200,0.9166666666666666,13.035514807681423,MLE,0.4
0.7,200,0.875,18.690279398101257,Data splitting,0.0
0.7,200,0.75,6.166001126935513,Naive,0.0
0.7,200,1.0,12.45699798687065,MLE,1.0
0.7,200,0.875,15.02052559764326,Data splitting,1.0
0.7,200,0.75,7.597557889043992,Naive,1.0
0.7,200,0.9166666666666666,13.119958956498344,MLE,0.8
0.7,200,0.9166666666666666,19.08344760495149,Data splitting,0.8
0.7,200,0.5833333333333334,8.51140559044578,Naive,0.8
0.7,200,1.0,12.513589633426335,MLE,0.5
0.7,200,0.75,11.595134347536924,Data splitting,0.0
0.7,200,0.6666666666666666,5.975294865963612,Naive,0.0
0.7,200,0.9166666666666666,13.169372552904578,MLE,0.4
0.7,200,0.9166666666666666,17.31732551336651,Data splitting,0.0
0.7,200,0.75,7.21139932716108,Naive,0.0
0.7,200,1.0,12.682760575437277,MLE,0.5
0.7,200,0.625,17.32469926730743,Data splitting,0.5
0.7,200,0.75,5.9663724686159485,Naive,0.6666666666666666
0.7,200,0.75,13.562766176404498,MLE,0.0
0.7,200,0.875,18.819674418028175,Data splitting,0.3333333333333333
0.7,200,1.0,7.778527530798028,Naive,0.5
0.7,200,0.875,12.574220395184513,MLE,0.5
0.7,200,0.9166666666666666,16.857460218866088,Data splitting,0.4
0.7,200,0.75,6.011810790604236,Naive,0.6666666666666666
0.7,200,1.0,10.627673080514759,MLE,0.0
0.7,200,1.0,15.063568620476133,Data splitting,0.5
0.7,200,0.75,6.0450388772800885,Naive,0.6666666666666666
0.7,200,0.75,10.306594022790595,MLE,0.6666666666666666
0.7,200,1.0,11.327917386373448,Data splitting,0.6666666666666666
0.7,200,0.75,5.974741165494761,Naive,0.6666666666666666
0.7,200,0.75,10.63601456337313,MLE,0.0
0.7,200,0.75,12.31424146352709,Data splitting,0.6666666666666666
0.7,200,0.75,6.017063692996965,Naive,0.6666666666666666
0.7,200,1.0,10.411235208915487,MLE,0.0
0.7,200,1.0,15.210821904510457,Data splitting,0.5
0.7,200,0.5,6.077313630183653,Naive,0.0
0.7,200,1.0,12.171658203734145,MLE,0.5
0.7,200,0.9166666666666666,16.706675431848236,Data splitting,0.4
0.7,200,0.75,6.051405973758728,Naive,0.6666666666666666
0.7,200,0.8333333333333334,13.024033323998303,MLE,0.0
0.7,200,1.0,16.490036409311646,Data splitting,0.4
0.7,200,0.625,7.278026023200838,Naive,0.0
0.7,200,0.9166666666666666,13.557926887160171,MLE,0.4
0.7,200,1.0,17.37011709779008,Data splitting,0.4
0.7,200,0.5,6.013989680991911,Naive,0.0
0.7,200,0.8333333333333334,13.408236162788008,MLE,0.4
0.7,200,0.875,14.3265086923229,Data splitting,0.0
0.7,200,0.5,6.140939796385742,Naive,0.0
0.7,200,0.875,12.753870260442344,MLE,0.5
0.7,200,0.375,15.633303937068774,Data splitting,0.0
0.7,200,0.75,5.989488046258299,Naive,0.0
0.7,200,0.875,12.38751925760554,MLE,0.5
0.7,200,1.0,11.495469308110897,Data splitting,0.6666666666666666
0.7,200,0.5,6.07017442852683,Naive,0.6666666666666666
0.7,200,0.875,12.056557355437352,MLE,0.5
0.7,200,0.875,14.020697752307939,Data splitting,0.0
0.7,200,0.5,7.390596394008857,Naive,0.5
0.7,200,1.0,12.211846653859425,MLE,1.0
0.7,200,0.75,13.268426996373968,Data splitting,0.6666666666666666
0.7,200,0.3333333333333333,6.116588774280004,Naive,0.5454545454545454
0.7,200,1.0,13.577987182454509,MLE,0.4
0.7,200,1.0,15.76708172208459,Data splitting,0.5
0.7,200,0.875,7.928406659124984,Naive,0.5
0.7,200,0.9166666666666666,13.08473253080531,MLE,0.4
0.7,200,0.8333333333333334,17.767376671827453,Data splitting,0.4
0.7,200,0.625,7.726932100632837,Naive,0.5
0.7,200,0.75,9.74395000494382,MLE,0.0
0.7,200,1.0,14.466994707668889,Data splitting,0.5
0.7,200,0.5,7.475055512495466,Naive,0.5
0.7,200,1.0,13.860734504922092,MLE,0.6666666666666666
0.7,200,0.875,14.964645147066435,Data splitting,1.0
0.7,200,0.8333333333333334,7.982705331678843,Naive,0.8
0.7,200,0.875,11.861025068946606,MLE,0.0
0.7,200,0.875,15.799377939443607,Data splitting,0.5
0.7,200,0.5,6.44222688355743,Naive,0.0
0.7,200,0.25,10.44910022245077,MLE,0.0
0.7,200,0.875,14.620410679788415,Data splitting,0.0
0.7,200,0.5,6.102199995659086,Naive,0.0
0.7,200,1.0,10.400525475897592,MLE,0.0
0.7,200,0.875,14.505484642985458,Data splitting,0.0
0.7,200,0.75,6.005949756973885,Naive,0.0
0.7,200,1.0,10.467307001794055,MLE,0.6666666666666666
0.7,200,1.0,11.449923423580408,Data splitting,0.6666666666666666
0.7,200,0.75,5.997054501971213,Naive,0.6666666666666666
0.7,200,1.0,13.075602578560641,MLE,0.4
0.7,200,0.75,12.121752021865877,Data splitting,0.0
0.7,200,0.75,6.032527091881512,Naive,0.6666666666666666
0.7,200,1.0,13.089470365219979,MLE,0.4
0.7,200,0.9375,18.91317520619682,Data splitting,0.3333333333333333
0.7,200,1.0,6.068429267434016,Naive,0.0
0.7,200,0.75,10.61004834317324,MLE,0.0
0.7,200,0.875,15.641952807837676,Data splitting,0.0
0.7,200,0.5,7.412214530454653,Naive,0.0
0.7,200,0.75,9.989814807961285,MLE,0.6666666666666666
0.7,200,0.5,12.987592811803248,Data splitting,0.6666666666666666
0.7,200,0.5,6.263883149755633,Naive,0.6666666666666666
0.7,200,1.0,12.706693458101679,MLE,0.5
0.7,200,0.8125,20.210608279703802,Data splitting,0.6666666666666666
0.7,200,0.5,6.0183286520657475,Naive,0.0
0.7,200,0.9166666666666666,12.99623504456144,MLE,0.0
0.7,200,1.0,14.528675358075528,Data splitting,0.0
0.7,200,1.0,7.262876859649874,Naive,0.0
0.7,200,0.8333333333333334,13.784485759840981,MLE,0.4
0.7,200,0.75,16.675078610511168,Data splitting,0.0
0.7,200,1.0,5.96978539314151,Naive,0.0
0.7,200,1.0,10.558540929096125,MLE,0.0
0.7,200,1.0,15.061505158375368,Data splitting,1.0
0.7,200,0.75,5.989061671627923,Naive,0.6666666666666666
0.7,200,0.8333333333333334,13.17374262547405,MLE,0.4
0.7,200,1.0,14.705269704859992,Data splitting,0.0
0.7,200,0.8333333333333334,7.923206425157023,Naive,0.0
0.7,200,1.0,12.112394113587714,MLE,0.5
0.7,200,1.0,15.870272259845278,Data splitting,0.0
0.7,200,1.0,7.421886898435758,Naive,0.0
0.7,200,1.0,13.028978372291528,MLE,0.5
0.7,200,1.0,14.243788987127505,Data splitting,0.5
0.7,200,0.875,7.552323429655793,Naive,0.5
0.7,200,0.9166666666666666,13.139073828857988,MLE,0.8
0.7,200,0.875,14.952161808537348,Data splitting,1.0
0.7,200,0.75,7.4121805461637145,Naive,0.5
0.7,200,1.0,14.08543742313405,MLE,0.5714285714285715
0.7,200,1.0,16.057610196428907,Data splitting,0.4
0.7,200,1.0,7.138213227919104,Naive,0.5
0.7,200,0.5,12.314288331527447,MLE,1.0
0.7,200,1.0,14.710380345244806,Data splitting,1.0
0.7,200,0.75,7.685278259343347,Naive,0.5
0.7,200,1.0,13.108294604975793,MLE,0.5
0.7,200,0.9166666666666666,16.15649353874788,Data splitting,0.8
0.7,200,0.75,6.084976669220943,Naive,0.0
0.7,200,0.5833333333333334,13.066997068203792,MLE,0.4
0.7,200,0.9166666666666666,16.801046398068305,Data splitting,0.8
0.7,200,0.875,7.679269620372919,Naive,0.5
0.7,200,1.0,10.482929345239292,MLE,0.0
0.7,200,0.75,11.272296978005182,Data splitting,0.0
0.7,200,0.75,6.011855613974316,Naive,0.0
0.7,200,1.0,14.209698267809502,MLE,0.8
0.7,200,1.0,11.466584419573408,Data splitting,0.0
0.7,200,0.75,6.016157603666473,Naive,0.0
0.7,200,1.0,13.732401517496909,MLE,0.8
0.7,200,0.9166666666666666,18.156082129620206,Data splitting,0.8
0.7,200,0.75,5.981911064918432,Naive,0.6666666666666666
0.7,200,0.875,12.15352120991584,MLE,0.5
0.7,200,1.0,15.84804953001298,Data splitting,0.4
0.7,200,0.8333333333333334,7.939846649548824,Naive,0.4
0.7,200,0.875,12.155896506798758,MLE,0.5
0.7,200,1.0,16.898545320042455,Data splitting,0.6666666666666666
0.7,200,0.75,7.309263399184445,Naive,0.5
0.7,200,0.75,10.484582634457194,MLE,0.6666666666666666
0.7,200,0.5,17.804600126341782,Data splitting,0.5
0.7,200,0.875,7.6217595249182235,Naive,0.5
0.7,200,1.0,13.907476992259676,MLE,0.4
0.7,200,0.75,12.205652341425937,Data splitting,0.0
0.7,200,1.0,5.924905025724931,Naive,0.0
0.7,200,0.8333333333333334,13.529731531639639,MLE,0.4
0.7,200,0.5,22.08426958184368,Data splitting,0.8
0.7,200,0.625,7.649728102629372,Naive,0.5
0.7,200,0.875,12.598109372020023,MLE,0.0
0.7,200,0.875,14.364061422583083,Data splitting,0.0
0.7,200,0.875,7.2931787552189205,Naive,0.0
0.7,200,0.75,13.844201016447455,MLE,0.3333333333333333
0.7,200,1.0,15.76544031521147,Data splitting,0.0
0.7,200,0.875,7.220546831213098,Naive,0.0
0.7,200,0.5,10.27102535572661,MLE,0.0
0.7,200,0.8333333333333334,17.013814705522556,Data splitting,0.0
0.7,200,0.8333333333333334,8.007787812251534,Naive,0.4
0.7,200,1.0,12.72136571049824,MLE,0.5
0.7,200,0.75,11.686371450706567,Data splitting,0.0
0.7,200,0.75,6.020655301246917,Naive,0.0
0.7,200,0.875,12.527534872587037,MLE,1.0
0.7,200,0.8333333333333334,17.703664373633284,Data splitting,0.4
0.7,200,0.875,7.269875384567582,Naive,0.5
0.7,200,1.0,10.672015928387829,MLE,0.6666666666666666
0.7,200,0.875,14.640384978038753,Data splitting,0.5
0.7,200,0.75,6.03840218840464,Naive,0.6666666666666666
0.7,200,1.0,12.760666755078528,MLE,0.0
0.7,200,1.0,11.122928255144307,Data splitting,0.0
0.7,200,0.875,7.412486612726617,Naive,0.5
0.7,200,1.0,10.610375248034815,MLE,0.6666666666666666
0.7,200,0.875,14.709946487026267,Data splitting,0.5
0.7,200,1.0,5.953478343147276,Naive,0.6666666666666666
0.7,200,1.0,10.654794645618738,MLE,0.0
0.7,200,0.75,16.804300255989787,Data splitting,0.0
0.7,200,0.75,6.0054791626719695,Naive,0.0
0.7,200,1.0,10.523570943669188,MLE,0.0
0.7,200,1.0,16.387809101382324,Data splitting,0.4
0.7,200,1.0,7.465045956557502,Naive,0.5
0.7,200,0.9375,13.47729855576743,MLE,0.3333333333333333
0.7,200,1.0,15.290339805060276,Data splitting,0.0
0.7,200,1.0,5.996272453153446,Naive,0.0
0.7,200,0.9166666666666666,13.320362691083218,MLE,0.4
0.7,200,1.0,16.354179330053405,Data splitting,0.0
0.7,200,1.0,5.958177000729871,Naive,0.0
0.7,200,0.875,12.734561252735816,MLE,0.5
0.7,200,0.9375,17.285035221724442,Data splitting,0.6666666666666666
0.7,200,0.8333333333333334,8.087824356294584,Naive,0.4
0.7,200,1.0,12.370547867289552,MLE,0.5
0.7,200,0.75,15.038013437351646,Data splitting,0.0
0.7,200,0.75,8.0406960062177,Naive,0.4
0.7,200,1.0,13.566906779367264,MLE,0.8
0.7,200,1.0,14.711028190354938,Data splitting,0.5
0.7,200,1.0,7.5808406939105435,Naive,0.5
0.7,200,1.0,10.613868184455573,MLE,0.0
0.7,200,0.75,12.652339034210568,Data splitting,0.0
0.7,200,0.75,5.977678399336056,Naive,0.0
0.7,200,0.8333333333333334,13.76535677418204,MLE,0.4
0.7,200,0.9375,18.95855155191061,Data splitting,0.3333333333333333
0.7,200,0.6666666666666666,8.099209236655607,Naive,0.8
0.7,200,1.0,10.654849806198483,MLE,0.6666666666666666
0.7,200,1.0,11.192041182678162,Data splitting,0.0
0.7,200,0.75,5.987285258239724,Naive,0.0
0.7,200,1.0,10.278301835557986,MLE,0.0
0.7,200,0.875,15.176223340634603,Data splitting,0.5
0.7,200,0.75,6.053146362389516,Naive,0.0
0.7,200,0.9166666666666666,13.662862646379693,MLE,0.4
0.7,200,0.875,14.841050306681087,Data splitting,0.5
0.7,200,0.75,8.534262462892704,Naive,0.4
0.7,200,0.6666666666666666,13.076942561383305,MLE,0.8
0.7,200,0.75,15.02386313605588,Data splitting,0.5
0.7,200,0.75,6.015176779815144,Naive,0.6666666666666666
0.7,200,0.9166666666666666,13.020597409578686,MLE,0.4
0.7,200,0.875,14.348751493336271,Data splitting,0.0
0.7,200,0.9166666666666666,7.817095579918977,Naive,0.4
0.7,200,1.0,12.627754794930794,MLE,0.5
0.7,200,0.875,15.460780757992941,Data splitting,0.5
0.7,200,0.875,7.226001502595979,Naive,0.5
0.7,200,1.0,12.624204741309356,MLE,0.0
0.7,200,0.75,11.82323414345608,Data splitting,0.0
0.7,200,0.875,7.434671561055655,Naive,0.0
0.7,200,1.0,10.559648057156572,MLE,0.6666666666666666
0.7,200,0.9166666666666666,1411.2845545723167,Data splitting,0.0
0.7,200,0.75,6.024335488642492,Naive,0.0
0.7,200,0.9166666666666666,13.856149738433395,MLE,0.4
0.7,200,0.5625,24.197340190161487,Data splitting,0.6666666666666666
0.7,200,0.75,5.978518131838454,Naive,0.6666666666666666
0.7,200,1.0,13.758167342065915,MLE,0.8
0.7,200,0.75,15.894569624820331,Data splitting,0.5
0.7,200,0.75,7.61134078183319,Naive,0.5
0.7,200,1.0,12.582489934256953,MLE,0.5
0.7,200,0.875,14.773375724147384,Data splitting,0.5
0.7,200,0.75,7.3420803059216535,Naive,0.5
0.7,200,1.0,10.34664899223263,MLE,0.6666666666666666
0.7,200,0.75,11.34960007504477,Data splitting,0.0
0.7,200,0.5,7.508681076422069,Naive,0.5
0.7,200,1.0,12.854680514880037,MLE,0.4
0.7,200,0.5,14.881756355718238,Data splitting,0.0
0.7,200,0.75,6.078976361050875,Naive,0.0
0.7,200,1.0,13.351764533765904,MLE,0.0
0.7,200,1.0,11.485921081305207,Data splitting,0.0
0.7,200,0.75,7.239413198920344,Naive,0.0
0.7,200,1.0,12.527834711136808,MLE,0.5
0.7,200,0.9166666666666666,744.429649974536,Data splitting,0.8
0.7,200,0.75,6.056530882401528,Naive,0.6666666666666666
0.7,200,0.8333333333333334,13.26003043518943,MLE,0.4
0.7,200,1.0,12.125537814887132,Data splitting,0.0
0.7,200,0.625,7.293225879603967,Naive,0.5
0.7,200,0.5,13.160334535896226,MLE,0.0
0.7,200,0.875,14.905243058626759,Data splitting,0.5
0.7,200,0.75,7.118177183103815,Naive,0.5
0.7,200,0.6666666666666666,13.331029531641919,MLE,0.4
0.7,200,1.0,11.284630187255056,Data splitting,0.0
0.7,200,0.75,5.995506756189638,Naive,0.0
0.7,200,1.0,10.535295142591742,MLE,0.6666666666666666
0.7,200,0.75,15.14688942545672,Data splitting,0.5
0.7,200,0.75,5.943572261919218,Naive,0.6666666666666666
0.7,200,0.75,10.555942173064281,MLE,0.0
0.7,200,0.875,15.355406240708572,Data splitting,0.5
0.7,200,0.75,6.02892133652228,Naive,0.0
0.7,200,0.875,12.692140035889107,MLE,0.0
0.7,200,0.875,14.52299074584168,Data splitting,0.5
0.7,200,0.75,5.992727372490838,Naive,0.0
0.7,200,0.875,12.328283808519547,MLE,0.0
0.7,200,0.75,12.415690057914887,Data splitting,0.0
0.7,200,0.5,6.161265289392646,Naive,0.0
0.7,200,0.9166666666666666,13.267238331506464,MLE,0.0
0.7,200,0.8333333333333334,16.837863418990825,Data splitting,0.4
0.7,200,0.875,7.283664989843464,Naive,0.0
0.7,200,1.0,10.607782662413499,MLE,0.6666666666666666
0.7,200,1.0,15.429879689382945,Data splitting,0.8
0.7,200,1.0,6.005925753501732,Naive,0.6666666666666666
0.7,200,0.6666666666666666,13.832318414060245,MLE,0.4
0.7,200,1.0,15.130411189499526,Data splitting,0.4
0.7,200,0.75,5.993661031033955,Naive,0.6666666666666666
0.7,200,0.75,10.462488943768037,MLE,0.6666666666666666
0.7,200,1.0,16.134642333523676,Data splitting,0.4
0.7,200,0.75,6.018624665160358,Naive,0.6666666666666666
0.7,200,1.0,12.77852437913192,MLE,0.0
0.7,200,0.875,14.391083566927204,Data splitting,0.5
0.7,200,0.75,7.421196284390952,Naive,0.5
0.7,200,0.75,13.066490601086182,MLE,0.8
0.7,200,0.9166666666666666,16.247991841109187,Data splitting,0.8
0.7,200,0.8333333333333334,7.910603234039756,Naive,0.8
0.7,200,1.0,12.29183439192466,MLE,0.0
0.7,200,0.75,14.196012487387382,Data splitting,0.0
0.7,200,0.75,7.271802731480673,Naive,0.0
0.7,200,0.875,12.205349445739042,MLE,0.5
0.7,200,1.0,14.389197962261271,Data splitting,0.5
0.7,200,0.75,7.267771026245975,Naive,0.5
0.7,200,1.0,13.774033926662945,MLE,0.6666666666666666
0.7,200,1.0,18.475574158296254,Data splitting,0.6666666666666666
0.7,200,0.8333333333333334,8.058889342080002,Naive,0.8
0.7,200,1.0,13.062329195296178,MLE,0.5
0.7,200,0.9166666666666666,16.99850303837081,Data splitting,0.4
0.7,200,0.75,5.9822839279463125,Naive,0.0
0.7,200,0.9166666666666666,13.691610712568894,MLE,0.8
0.7,200,1.0,14.317531762716882,Data splitting,0.5
0.7,200,0.75,6.040308556428277,Naive,0.6666666666666666
0.7,200,0.875,12.550160114306953,MLE,0.5
0.7,200,0.6875,20.11956870186784,Data splitting,0.6666666666666666
0.7,200,0.875,7.068777001054608,Naive,0.5
0.7,200,0.875,14.476921164467527,MLE,0.6666666666666666
0.7,200,0.45,76.36880150962493,Data splitting,0.5714285714285715
0.7,200,0.5,7.418034006508586,Naive,0.5
0.7,200,0.75,10.632941886183046,MLE,0.6666666666666666
0.7,200,0.875,13.470712002712109,Data splitting,0.5
0.7,200,1.0,7.28580140180717,Naive,0.5
0.7,200,0.75,13.469109326425519,MLE,0.4
0.7,200,1.0,14.869638639169992,Data splitting,0.5
0.7,200,0.8333333333333334,8.07641923819562,Naive,0.4
0.7,200,0.625,13.11817635256497,MLE,0.5
0.7,200,0.875,14.903723388775571,Data splitting,0.5
0.7,200,0.875,7.616430299684152,Naive,0.5
0.7,200,0.75,12.541986404587004,MLE,1.0
0.7,200,1.0,12.070071058702563,Data splitting,0.6666666666666666
0.7,200,0.75,5.998833324034861,Naive,0.6666666666666666
0.7,200,1.0,10.712894419562117,MLE,0.0
0.7,200,1.0,16.46793397379278,Data splitting,0.0
0.7,200,1.0,6.01446955880518,Naive,0.0
0.7,200,0.875,13.877107799705936,MLE,0.3333333333333333
0.7,200,0.5,21.05985638943942,Data splitting,0.0
0.7,200,0.85,8.887458706818013,Naive,0.5714285714285715
0.7,200,0.75,10.433371860445689,MLE,0.6666666666666666
0.7,200,1.0,15.738002218077067,Data splitting,0.5
0.7,200,0.625,7.6790334848716135,Naive,0.5
0.7,200,1.0,10.725721731838142,MLE,0.0
0.7,200,1.0,11.492135378588358,Data splitting,0.0
0.7,200,1.0,6.028437155530374,Naive,0.6666666666666666
0.7,200,0.75,10.646802812912725,MLE,0.6666666666666666
0.7,200,0.9166666666666666,15.553705277767598,Data splitting,0.8
0.7,200,0.875,7.269380916045456,Naive,1.0
0.7,200,1.0,12.533535766233028,MLE,0.5
0.7,200,1.0,15.77234210296934,Data splitting,0.0
0.7,200,0.6666666666666666,6.171424594176998,Naive,0.0
0.7,200,1.0,12.868828594370612,MLE,0.0
0.7,200,0.625,16.83568421384633,Data splitting,0.0
0.7,200,0.75,7.405705359727681,Naive,0.5
0.7,200,0.625,12.495748224199772,MLE,0.5
0.7,200,0.9375,17.887329764642317,Data splitting,0.6666666666666666
0.7,200,0.625,7.278587478955412,Naive,0.0
0.7,200,1.0,12.884047781243524,MLE,0.0
0.7,200,1.0,14.54465082130397,Data splitting,0.5
0.7,200,0.5,6.045243460626043,Naive,0.0
0.7,200,0.8333333333333334,13.035809913787395,MLE,0.4
0.7,200,0.75,11.87474867516542,Data splitting,0.6666666666666666
0.7,200,0.75,7.322964678589191,Naive,0.5
0.7,200,0.8333333333333334,13.54236166668512,MLE,0.4
0.7,200,1.0,18.652413015646314,Data splitting,0.6666666666666666
0.7,200,0.75,8.364470665769833,Naive,0.4
0.7,200,0.8333333333333334,13.361235692945037,MLE,0.4
0.7,200,1.0,15.917537279478076,Data splitting,0.8
0.7,200,0.625,7.4052255734850885,Naive,1.0
0.7,200,0.9166666666666666,13.311676849865053,MLE,0.4
0.7,200,1.0,14.101622714512661,Data splitting,0.0
0.7,200,0.875,7.281249875624724,Naive,0.0
0.7,200,0.75,12.860747252359431,MLE,0.5
0.7,200,1.0,16.046862823606435,Data splitting,0.5
0.7,200,0.75,7.567754384600789,Naive,0.0
0.7,200,0.875,12.67261909277347,MLE,0.5
0.7,200,1.0,15.93860614529014,Data splitting,0.5
0.7,200,0.6666666666666666,8.254151898991617,Naive,0.4
0.7,200,1.0,12.50509926808628,MLE,0.5
0.7,200,0.875,14.754419132634627,Data splitting,0.5
0.7,200,0.75,6.076642280184355,Naive,0.6666666666666666
0.7,200,0.8333333333333334,14.240971983459394,MLE,0.4
0.7,200,0.75,17.33716787826223,Data splitting,0.4
0.7,200,0.75,5.979616335559209,Naive,0.0
0.7,200,1.0,13.722354965698436,MLE,0.4
0.7,200,1.0,13.939649416425508,Data splitting,0.5
0.7,200,0.75,7.582233462287887,Naive,0.5
0.7,200,1.0,13.037523238793167,MLE,0.0
0.7,200,0.875,14.76344147132843,Data splitting,0.0
0.7,200,0.875,7.605612161551871,Naive,0.0
0.7,200,0.75,13.326690107850041,MLE,0.8
0.7,200,1.0,11.21893182393324,Data splitting,0.6666666666666666
0.7,200,0.875,7.503598032826781,Naive,0.5
0.7,200,1.0,13.022008323479165,MLE,0.4
0.7,200,0.8333333333333334,17.04898212886391,Data splitting,0.4
